"","Titulo","Autor","Editorial","Precio","Valoracion","Cant_coment","Cant_pag","Formato","Url"
"144","La Maldicion Del Titan (Percy Jackson II...","Rick Riordan","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A",10890,5,1,136,"Tapa Blanda","https://www.linio.cl/p/la-maldicion-del-titan-percy-jackson-iii--vcgaj3"
"145","El maton que soñaba con un lugar en el...","Jonasson, Jonas","PENGUIN RANDOM HOUSE GRUPO EDITORIAL SA",7690,0,0,352,"Tapa Blanda","https://www.linio.cl/p/el-maton-que-son-aba-con-un-lugar-en-el-parai-so-vdldp8"
"146","La Historia de Ellie (La razon de estar...","W. Bruce Cameron","Roca Editorial",9690,5,7,NA,"Tapa Blanda","https://www.linio.cl/p/la-historia-de-ellie-la-razon-de-estar-contigo--jtk7es"
"147","La Razón De Estar Contigo. La Historia...","Bruce W. Cameron","Roca",12000,5,1,176,"Tapa Blanda","https://www.linio.cl/p/la-razo-n-de-estar-contigo-la-historia-de-ellie-4-le3dm4"
"148","Blackpink Las Reinas Del K-Pop...","Adrian Besley","Roca",12000,0,0,224,"Tapa Blanda","https://www.linio.cl/p/blackpink-las-reinas-del-k-pop-lh4xzn"
"149","El Libro De La Oscuridad...","Philip Pullman",NA,11490,5,1,NA,NA,"https://www.linio.cl/p/el-libro-de-la-oscuridad-or2vgw"
"150","El Aspecto del Diablo...","Craig Rusell","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A",11490,5,1,448,"Tapa Blanda","https://www.linio.cl/p/el-aspecto-del-diablo-qfnyrc"
"151","La Razón De Estar Contigo. El Regreso A...","Bruce W. Cameron","Roca",14000,0,0,336,"Tapa Blanda","https://www.linio.cl/p/la-razo-n-de-estar-contigo-el-regreso-a-casa-3-s08rl8"
"152","La corte reluciente 1...","Richelle Mead","Roca Editorial",11490,0,0,416,NA,"https://www.linio.cl/p/la-corte-reluciente-1-vbfxtx"
"153","Esta Mierda Me Supera...","Charles Forsman","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A",9690,5,1,176,"Tapa Blanda","https://www.linio.cl/p/esta-mierda-me-supera-vcevkx"
"154","SI TAN SOLO PUDIERA DECIRTELO...","Beckerman, Hannah",NA,12690,0,0,NA,NA,"https://www.linio.cl/p/si-tan-solo-pudiera-decirtelo-wx5cse"
"155","La Ultima Canción Oferta!!!...","Nicholas Sparks","Roca",18000,0,0,320,"Tapa Blanda","https://www.linio.cl/p/la-ultima-cancio-n-oferta--tqg1r9"
"156","Buscando A Audrey...","Sophie Kinsella","EDICIONES URANO S.A.",12890,0,0,283,"Tapa Blanda","https://www.linio.cl/p/buscando-a-audrey-jrqkr4"
"157","LA UNICA ELEGIDA...","WHITE, KIERSTEN",NA,12590,0,0,384,"Tapa Blanda","https://www.linio.cl/p/la-unica-elegida-lccxv9"
"158","Te Veo...","Marci Lyn Curtis","EDICIONES URANO S.A.",10590,0,0,352,"Tapa Blanda","https://www.linio.cl/p/te-veo-lhnnnq"
"159","Yo Estuve Aqui...","Gayle Forman","EDICIONES URANO S.A.",13290,0,0,281,"Tapa Blanda","https://www.linio.cl/p/yo-estuve-aqui-toynps"
"160","Piezas Ocultas...","Paula Stokes","EDICIONES URANO S.A.",11390,0,0,377,"Tapa Blanda","https://www.linio.cl/p/piezas-ocultas-yorkeo"
"161","Enciclopedia Brawl Stars - RICH, JASON R...","RICH, JASON R.","PLANETA JUNIOR",37296,0,0,144,"Tapa Dura","https://www.linio.cl/p/enciclopedia-brawl-stars-rich-jason-r-s2p43i"
"162","Gravity Falls. La tierra antes de los ce...","Disney Publishing Worldwide","Editorial Planeta Chilena SA",7090,0,0,120,"Tapa Blanda","https://www.linio.cl/p/gravity-falls-la-tierra-antes-de-los-cerdos-s2h2uc"
"163","Conexion De Perdedores (Memorias de un H...","Sebastian Zumelzu","Penguin Random House",4490,4,1,140,"Tapa Blanda","https://www.linio.cl/p/conexion-de-perdedores-memorias-de-un-hueon-z--mzuzd8"
"164","Confesiones De Una Soltera...","Paola Molina","Penguin Random House",8390,5,17,134,NA,"https://www.linio.cl/p/confesiones-de-una-soltera-ooo39x"
"165","La tinta. Más allá de la magia...","Dalas Review","Editorial Planeta",12590,0,0,400,NA,"https://www.linio.cl/p/la-tinta-ma-s-alla-de-la-magia-jq21rw"
"166","Mi Otra Mitad...","Andrea Izquierdo","Planeta",9990,0,0,224,"Tapa Blanda","https://www.linio.cl/p/mi-otra-mitad-ju5bfj"
"167","El Perfume Patrick Suskind...","Patrick Suskind","Planeta Lector",8900,0,0,304,"Tapa Blanda","https://www.linio.cl/p/el-perfume-patrick-suskind-ju11wq"
"168","Ada Lovelace descifra el código...","Elena Favilli y Francesca Cavallo","Editorial Planeta Chilena SA",8290,0,0,128,"Tapa Blanda","https://www.linio.cl/p/ada-lovelace-descifra-el-co-digo-ldz8qv"
"169","Cola mala...","El Rey Feliz","Editorial Planeta Chilena SA",9590,5,4,224,"Tapa Blanda","https://www.linio.cl/p/cola-mala-os4uqe"
"170","Aristóteles Y Dante Descubren Los Secre...","Benjamin Alire Saenz","Planeta",13500,5,1,328,"Tapa Blanda","https://www.linio.cl/p/aristo-teles-y-dante-descubren-los-secretos-del-universo-s04udn"
"171","Mi Abuela, La Loca / Planeta Lector...","José Ignacio Valenzuela","Planeta",8500,5,1,94,"Tapa Blanda","https://www.linio.cl/p/mi-abuela-la-loca-planeta-lector-s195sr"
"172","La Tregua Libro Oferta!!!...","Mario Benedetti","Planeta Lector",8900,0,0,232,"Tapa Blanda","https://www.linio.cl/p/la-tregua-libro-oferta--tmho02"
"173","Tu barrio te respalda, tomo 1...","PLAQUETA Y ANDONELLA",NA,11990,0,0,160,NA,"https://www.linio.cl/p/tu-barrio-te-respalda-tomo-1-tre310"
"174","El Perfume / Patrick Suskind...","Patrick Suskind","Planeta",8900,0,0,308,"Tapa Blanda","https://www.linio.cl/p/el-perfume-patrick-suskind-vajx37"
"175","Wigetta y la feria fantasma...","Vegetta y WillyRex","Planeta",11390,5,1,192,NA,"https://www.linio.cl/p/wigetta-y-la-feria-fantasma-wxshf7"
"176","Max Urdemales y la guerra Illuminati...",NA,NA,7090,0,0,NA,NA,"https://www.linio.cl/p/max-urdemales-y-la-guerra-illuminati-lgrw4d"
"177","Fahrenheit 451...","Ray Bradbury","Editorial Planeta Chilena SA",7490,0,0,284,"Tapa Blanda","https://www.linio.cl/p/fahrenheit-451-n2q9pl"
"178","Lulu En Vacaciones Penguin Rh  Literatur...",NA,NA,8990,0,0,NA,NA,"https://www.linio.cl/p/lulu-en-vacaciones-penguin-rh-literatura-juvenil-jp8dw7"
"179","Pepi La Fea 2...","Josefa Wallace","Plaza & Janes",9090,5,9,186,NA,"https://www.linio.cl/p/pepi-la-fea-2-jrz5g8"
"180","Las Ventajas de Ser Invisible....",NA,NA,11990,5,1,NA,NA,"https://www.linio.cl/p/las-ventajas-de-ser-invisible-mzph2j"
"181","La Corona - La Selección 5...","Kiera Cass","Penguin",9690,5,6,272,NA,"https://www.linio.cl/p/la-corona-la-seleccio-n-5-n00emc"
"182","El Príncipe y el Guardián. Historias d...",NA,"PENGUIN RANDOM HOUSE GRUPO EDITORIAL SA",8390,5,5,NA,NA,"https://www.linio.cl/p/el-pri-ncipe-y-el-guardia-n-historias-de-la-seleccio-n-1-op91v0"
"183","Nerve - Un Juego Sin Reglas...","Jeanne Ryan","Alfaguara",10290,5,7,400,NA,"https://www.linio.cl/p/nerve-un-juego-sin-reglas-qdjurq"
"184","Las Gambetas De La Vida...",NA,"Alfaguara I.",9990,0,0,NA,NA,"https://www.linio.cl/p/las-gambetas-de-la-vida-s1eet5"
"185","La Tierra Errante Penguin Rh  Ciencia fi...",NA,NA,12990,0,0,NA,NA,"https://www.linio.cl/p/la-tierra-errante-penguin-rh-ciencia-ficcio-n-y-fantasi-a-s335l9"
"186","A Dos Metros De Ti PENGUIN RANDOM HOUSE...",NA,NA,9990,0,0,NA,NA,"https://www.linio.cl/p/a-dos-metros-de-ti-penguin-random-house-grupo-editorial-sa-market-self-tocbp5"
"187","Largo Petalo De Mar PENGUIN RANDOM HOUSE...",NA,NA,13990,5,1,NA,NA,"https://www.linio.cl/p/largo-petalo-de-mar-penguin-random-house-sa-market-self-toxrax"
"188","Las Hijas De La Villa De Las Telas...",NA,"Ediciones B",13990,5,4,NA,NA,"https://www.linio.cl/p/las-hijas-de-la-villa-de-las-telas-tpj6wf"
"189","Dorothy Debe Morir...","Danielle Paige","PENGUIN RANDOM HOUSE GRUPO EDITORIAL SA",10890,5,3,448,NA,"https://www.linio.cl/p/dorothy-debe-morir-veguev"
"190","El Amante Japones Penguin Rh Novelas....",NA,NA,12990,0,0,NA,NA,"https://www.linio.cl/p/el-amante-japones-penguin-rh-novelas-wy4ei3"
"191","Pepi La Fea 3...","Josefa Wallace","Penguin",8390,5,7,204,NA,"https://www.linio.cl/p/pepi-la-fea-3-x05qwy"
"192","Yo Soy La Perra: Saga Yo Soy...","America Vi","Penguin",10890,5,2,336,NA,"https://www.linio.cl/p/yo-soy-la-perra-saga-yo-soy-x206wn"
"193","Ahora Puedes Verme...","Ignacio Rebolledo","PENGUIN RANDOM HOUSE GRUPO EDITORIAL SA",10890,4,1,366,NA,"https://www.linio.cl/p/ahora-puedes-verme-yq4su1"
"194","Mas Alla Del Invierno...",NA,NA,11990,0,0,NA,NA,"https://www.linio.cl/p/mas-alla-del-invierno-tmjse5"
"195","Justine o Las Desgracias de la Virtud...","Marqués de Sade","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A",6690,5,2,384,"Tapa Blanda","https://www.linio.cl/p/justine-o-las-desgracias-de-la-virtud-wxoazb"
"196","Trinkets Cleptomanas Penguin Random Hous...",NA,NA,9990,0,0,NA,NA,"https://www.linio.cl/p/trinkets-cleptomanas-penguin-random-house-jt9hmz"
"197","Penguin Rh La Hija Del Relojero...",NA,NA,13990,0,0,NA,NA,"https://www.linio.cl/p/penguin-rh-la-hija-del-relojero-lenb6m"
"198","Las Tinieblas Y El Alba...",NA,NA,22990,0,0,NA,NA,"https://www.linio.cl/p/las-tinieblas-y-el-alba-n2chhm"
"199","Harry Potter Y El Caliz De Fuego (4...",NA,NA,13990,5,2,NA,NA,"https://www.linio.cl/p/harry-potter-y-el-caliz-de-fuego-4-qavm94"
"200","El pintor de almas Penguin Rh Literatura...",NA,NA,13990,0,0,NA,NA,"https://www.linio.cl/p/el-pintor-de-almas-penguin-rh-literatura-qdusa0"
"201","Un Cuento Perfecto Penguin Random House...",NA,NA,13990,0,0,NA,NA,"https://www.linio.cl/p/un-cuento-perfecto-penguin-random-house-tufu-blanco-qgljsl"
"202","La Casa De Los Espiritus...",NA,NA,7990,5,1,NA,NA,"https://www.linio.cl/p/la-casa-de-los-espiritus-tmyphg"
"203","Una Familia Anormal 3...",NA,NA,7990,0,0,NA,NA,"https://www.linio.cl/p/una-familia-anormal-3-yndcit"
"204","Astrofísica Para Jóvenes Apurados...","Neil deGrasse Tyson, Gregory Mone","Planeta",10190,0,0,192,"Tapa Blanda","https://www.linio.cl/p/astrofi-sica-para-jo-venes-apurados-jqk6il"
"205","Estrella / Roberto Fuentes...","Roberto Fuentes","Nube de Tinta",11000,0,0,90,"Tapa Blanda","https://www.linio.cl/p/estrella-roberto-fuentes-jprwss"
"206","El Chico Del Ukelele...",NA,NA,10890,0,0,NA,NA,"https://www.linio.cl/p/el-chico-del-ukelele-qcxu97"
"207","Estrella Y Luz...","Roberto Fuentes","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A",8390,5,1,108,"Tapa Blanda","https://www.linio.cl/p/estrella-y-luz-s1xm75"
"208","Una Estrella Que No Se Apaga..."," EARL, ESTHER; GREEN, JOHN","Nube de Tinta",12000,0,0,320,"Tapa Blanda","https://www.linio.cl/p/una-estrella-que-no-se-apaga-tr5pf8"
"209","Dare Me...","Megan Abbott","PENGUIN RANDOM HOUSE GRUPO EDITORIAL SA",11490,5,1,352,"Tapa Blanda","https://www.linio.cl/p/dare-me-vaiglr"
"210","Wonder, La historia de Julian...","R.J Palacios ","nube de tinta ",19900,0,0,160,"Tapa Blanda","https://www.linio.cl/p/wonder-la-historia-de-julian-vb581e"
"211","Pájaro Blanco...","Palacio ","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A",9690,0,0,224,"Tapa Blanda","https://www.linio.cl/p/pa-jaro-blanco-vbvghg"
"212","INVISIBLE...","Eloy Moreno","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A",9690,0,0,304,"Tapa Blanda","https://www.linio.cl/p/invisible-wxzop7"
"213","Un Viaje De Locos (Diario De Greg #9) (B...","Jeff Kinney","Molino",14900,0,0,224,"Tapa Blanda","https://www.linio.cl/p/un-viaje-de-locos-diario-de-greg-9-b--ordnma"
"214","Sin Pareja (Diario De Greg #7) (B)...","Jeff Kinney","Molino",14900,5,1,224,"Tapa Blanda","https://www.linio.cl/p/sin-pareja-diario-de-greg-7-b--vbq4d4"
"215","Perrock Holmes 3. Elemental querido Gats...","Isaac Palimiola","PENGUIN RANDOM HOUSE GRUPO EDITORIAL SA",8390,0,0,160,"Tapa Blanda","https://www.linio.cl/p/perrock-holmes-3-elemental-querido-gatson-jqcgr3"
"216","The Crazy Haacks y La Cámara Imposible...","The crazy Haacks",NA,8390,5,1,NA,NA,"https://www.linio.cl/p/the-crazy-haacks-y-la-ca-mara-imposible-jsz46i"
"217","Feminismo Ilustrado. Ideas Para Combatir...","Helen Sotillo / Maria Murnau","Montena",14000,5,2,144,"Tapa Blanda","https://www.linio.cl/p/feminismo-ilustrado-ideas-para-combatir-el-machismo-oferta--ju4l80"
"218","Wonder woman: Warbringer...","Leigh Bardugo","Penguin Random House",12090,5,1,320,NA,"https://www.linio.cl/p/wonder-woman-warbringer-ld1m1x"
"219","Goodbye Days...","Jeff Zentner","Montena",5890,5,3,384,NA,"https://www.linio.cl/p/goodbye-days-letedz"
"220","Karina y Marina 2...","Karina y Marina","PENGUIN RANDOM HOUSE GRUPO EDITORIAL SA",8390,5,1,192,"Tapa Blanda","https://www.linio.cl/p/karina-y-marina-2-n1f5qn"
"221","El trono de fuego (comic 2)...","Rick Riordan","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A",9690,0,0,160,"Tapa Blanda","https://www.linio.cl/p/el-trono-de-fuego-comic-2--n57xc2"
"222","La Rosa Blanca (Compania Negra 3)...","Glen Cook","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A",11490,5,1,480,"Tapa Blanda","https://www.linio.cl/p/la-rosa-blanca-compania-negra-3--oqux7l"
"223","TUMBA DEL TIRANO, LA (PRUEBAS APOLO...","Riordan,","PENGUIN RANDOM HOUSE GRUPO EDITORIAL SA",10890,5,2,512,"Tapa Dura","https://www.linio.cl/p/tumba-del-tirano-la-pruebas-apolo-4--osknec"
"224","Mi Corazón En Los Días Grises...","Jasmine Warga","Montena",13000,0,0,288,"Tapa Blanda","https://www.linio.cl/p/mi-corazo-n-en-los-di-as-grises-qeapmc"
"225","El Sueño Continua...","Ignacia Antonia","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A",8390,4,5,192,"Tapa Blanda","https://www.linio.cl/p/el-suen-o-continua-s05bd6"
"226","Play / Javier Ruescas...","Javier Ruescas","Montena",13000,0,0,512,"Tapa Blanda","https://www.linio.cl/p/play-javier-ruescas-vaimqw"
"227","Listas para la party (Karina & Marina 4)...","KARINA & MARINA","MONTENA",43085,0,0,192,"Tapa Dura","https://www.linio.cl/p/listas-para-la-party-karina-marina-4--wzihm4"
"228","Atrévete A Soñar...","Ignacia Antonia","Penguin",8390,5,2,144,NA,"https://www.linio.cl/p/atre-vete-a-son-ar-x0n68j"
"229","El Barco de los Muertos...","Rick Riordan","Montena",12090,5,6,448,NA,"https://www.linio.cl/p/el-barco-de-los-muertos-ymiqqf"
"230","Ilusiónate, ríe, baila...","Tati Fernández","Montena",10000,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/ilusio-nate-ri-e-baila-yo25bs"
"231","Libro Obsidian %28Saga Lux 1%29...","Jennifer Armentrout","Plataforma editorial",20500,0,0,446,"Tapa Blanda","https://www.linio.cl/p/libro-obsidian-28saga-lux-1-29-jtje3r"
"232","Libro Maze Runner. La cura mortal %28edi...","James Dashner","Vergara & Riba",9800,0,0,328,"Tapa Blanda","https://www.linio.cl/p/libro-maze-runner-la-cura-mortal-28edicio-n-especial-29-lcvl7y"
"233","Libro Tan linda y tan solita...","Josefa Araos-June García","Alfaguara Juvenil",12500,5,1,240,"Tapa Blanda","https://www.linio.cl/p/libro-tan-linda-y-tan-solita-op4t22"
"234","Libro Lautaro, joven libertador de Arauc...","Marianela Frank","Zig zag",6290,0,0,184,"Tapa Blanda","https://www.linio.cl/p/libro-lautaro-joven-libertador-de-arauco-op68r5"
"235","Libro Respira, Rebeca, respira......","Bárbara Alves","Ediciones B",16100,0,0,304,"Tapa Blanda","https://www.linio.cl/p/libro-respira-rebeca-respira-oqx3x2"
"236","Libro Edipo Rey/Antígona/Electra...","Sófocles","Zig-Zag",6290,0,0,192,"Tapa Blanda","https://www.linio.cl/p/libro-edipo-rey-anti-gona-electra-orkmdr"
"237","Libro El Bosque De Los Secretos. Los Gat...","Erin Hunter","Salamandra",16100,5,1,288,"Tapa Blanda","https://www.linio.cl/p/libro-el-bosque-de-los-secretos-los-gatos-guerreros-cuatro-clanes-osqhad"
"238","Libro La caída de los reinos – la ca<U+FFFD>...","Morgan Rhodes","Ediciones SM",14400,0,0,432,"Tapa Blanda","https://www.linio.cl/p/libro-la-cai-da-de-los-reinos-la-cai-da-de-los-reinos-n-1-qco5mc"
"239","Libro La Isla Perdida...","Miguel García L.","Destino",19000,0,0,256,"Tapa Dura","https://www.linio.cl/p/libro-la-isla-perdida-va4mwr"
"240","Libro A dos metros de ti...","Rachael Lippincott","Nube De Tinta",12500,0,0,288,"Tapa Blanda","https://www.linio.cl/p/libro-a-dos-metros-de-ti-vdp9bb"
"241","Libro Las aventuras de Sherlock Holmes...","Arthur Conan Doyle","Zig Zag",6790,5,1,300,"Tapa Blanda","https://www.linio.cl/p/libro-las-aventuras-de-sherlock-holmes-vdnxi8"
"242","Libro Batman: Nightwalker. DC Icons 2...","Marie Lu","Montena",12500,0,0,320,"Tapa Blanda","https://www.linio.cl/p/libro-batman-nightwalker-dc-icons-2-vev2ps"
"243","Libro La Bruja Del Mar...","Sarah Henning","Puck",17000,5,1,352,"Tapa Blanda","https://www.linio.cl/p/libro-la-bruja-del-mar-wxlmku"
"244","Libro Hija de las tinieblas...","Kiersten White","V y R Editores",12500,0,0,496,"Tapa Blanda","https://www.linio.cl/p/libro-hija-de-las-tinieblas-wzeycy"
"245","Libro Extraños ------------------...","Kimberly McCreight","Montena",16100,0,0,320,"Tapa Blanda","https://www.linio.cl/p/libro-extran-os--ymcvam"
"246","Mafalda 2 - QUINO - LUMEN...","QUINO","LUMEN",22752,0,0,96,"Tapa Blanda","https://www.linio.cl/p/mafalda-2-quino-lumen-lcwp9z"
"247","Mandalas para colorear...","EQUIPO EDITORIAL","LIBSA",14400,0,0,64,"Tapa Blanda","https://www.linio.cl/p/mandalas-para-colorear-n2ztso"
"248","MADE IN ABYSS 4 - TSUKUSHI, AKIHITO - IV...","TSUKUSHI, AKIHITO","IVREA",28512,0,0,200,"Tapa Blanda","https://www.linio.cl/p/made-in-abyss-4-tsukushi-akihito-ivrea-lgjpc2"
"249","MADE IN ABYSS 5 - TSUKUSHI, AKIHITO - IV...","TSUKUSHI, AKIHITO","IVREA",28512,0,0,200,"Tapa Blanda","https://www.linio.cl/p/made-in-abyss-5-tsukushi-akihito-ivrea-ryj22q"
"250","MADE IN ABYSS -  - IVREA...",NA,"IVREA",28512,0,0,164,"Tapa Blanda","https://www.linio.cl/p/made-in-abyss-ivrea-rz4ho8"
"251","Aoha ride - SAKISAKA, IO - IVREA...","SAKISAKA, IO","IVREA",23040,0,0,192,"Tapa Blanda","https://www.linio.cl/p/aoha-ride-sakisaka-io-ivrea-vbzi82"
"252","La Magia De Ser Nosotros (Sofia 2)...",NA,"Suma de Letras",12090,5,1,520,NA,"https://www.linio.cl/p/la-magia-de-ser-nosotros-sofia-2--jsgtzk"
"253","Desaf&iacute;os Para Vivir Mejor...","Varios Autores",NA,3390,0,0,NA,NA,"https://www.linio.cl/p/desaf-iacute-os-para-vivir-mejor-tmvzfg"
"254","Snoopy y Carlitos 1963-1964 nº 07/25...","Charles M. Schulz","Editorial Planeta Chilena SA",14490,0,0,352,"Tapa Blanda","https://www.linio.cl/p/snoopy-y-carlitos-1963-1964-no-07-25-rz17p5"
"255","Aristóteles y Dante Descubren los Secre...","Benjamin Alire Saenz","Planeta",10590,5,19,328,NA,"https://www.linio.cl/p/aristo-teles-y-dante-descubren-los-secretos-del-universo-s2w57o"
"256","El Océano Perdido...","Johanna Basford","Generico",11490,5,1,88,NA,"https://www.linio.cl/p/el-oce-ano-perdido-s40i59"
"257","En Defensa de la Felicidad...","MATTHIEU RICARD","Generico",14290,0,0,352,NA,"https://www.linio.cl/p/en-defensa-de-la-felicidad-vf374t"
"258","Snoopy y Carlitos 1953-1954 nº 02/25 (n...","Charles M. Schulz","Editorial Planeta Chilena SA",14490,0,0,352,"Tapa Blanda","https://www.linio.cl/p/snoopy-y-carlitos-1953-1954-no-02-25-nueva-edicio-n--wx1tkp"
"259","Solo tú me conoces...","Nina Lacour, David Levithan","Genericos",10190,5,6,272,NA,"https://www.linio.cl/p/solo-tu-me-conoces-ylbtwz"
"260","Snoopy y Carlitos 1961-1962 nº 06/25...","Charles M. Schulz","Editorial Planeta Chilena SA",14490,0,0,352,"Tapa Blanda","https://www.linio.cl/p/snoopy-y-carlitos-1961-1962-no-06-25-yl6lo9"
"261","Maze Runner - Expedientes Secretos...","James Dashner","V&R",7590,5,5,80,NA,"https://www.linio.cl/p/maze-runner-expedientes-secretos-oseuad"
"262","Partials. La Conexión...",NA,NA,12190,5,3,NA,NA,"https://www.linio.cl/p/partials-la-conexio-n-n4vhsl"
"263","After 2. En mil pedazos...","Anna Todd","Booket",16686,0,0,640,"Tapa Blanda","https://www.linio.cl/p/after-2-en-mil-pedazos-lduuj1"
"264","Amar: Colorea tu mundo...","Cristina Nunez y Rafael Valcarcel","ZIG ZAG",9590,0,0,96,NA,"https://www.linio.cl/p/amar-colorea-tu-mundo-lfwyqn"
"265","El Arte De Tejer 2020 Generico EL AR...",NA,NA,12990,0,0,NA,NA,"https://www.linio.cl/p/el-arte-de-tejer-2020-generico-el-ar-n44klg"
"266","Vega Jane Y El Guardian...","Baldacci, David","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A.",11490,5,1,416,NA,"https://www.linio.cl/p/vega-jane-y-el-guardian-s20oi6"
"267","Trazos...","Fernanda Frick","Planeta",11390,0,0,240,"Tapa Blanda","https://www.linio.cl/p/trazos-trdkll"
"268","Mis vecinos los insectos...","Lasserre, François","Combel Editorial",23626,0,0,22,NA,"https://www.linio.cl/p/mis-vecinos-los-insectos-wym5dd"
"269","El Goyl De Jade (Reckless #1)...","Cornelia Funke","Fondo de Cultura Económica ",10000,5,1,279,"Tapa Blanda","https://www.linio.cl/p/el-goyl-de-jade-reckless-1--lcoy08"
"270","Tease Intimidades Universitarias...","Jordan Sophie","Empresa Editora Zig Zag SA",10190,5,2,328,"Tapa Blanda","https://www.linio.cl/p/tease-intimidades-universitarias-s3ed4v"
"271","Still Star Crossed...","Melinda Taub","Empresa Editora Zig Zag SA",12890,5,1,NA,NA,"https://www.linio.cl/p/still-star-crossed-vc1qjz"
"272","La lista de no besar de Naomi y Ely...","Rachel Cohn y David Levithan","Empresa Editora Zig Zag SA",9590,0,0,NA,NA,"https://www.linio.cl/p/la-lista-de-no-besar-de-naomi-y-ely-yn4fjj"
"273","Manía...","Johansson J.R.","Vergara And Riba S.A.",12190,0,0,344,NA,"https://www.linio.cl/p/mani-a-yn3x2a"
"274","NOVELA GRAFICA - EL MUNDO PERDIDO...",NA,"Empresa Editora Zig Zag SA",5490,0,0,1,"Tapa Blanda","https://www.linio.cl/p/novela-grafica-el-mundo-perdido-ynp3ep"
"275","Diario de Nikki 11: Mejores enemigas par...",NA,"EDITORIAL CATALONIA LIMITADA",13590,0,0,NA,NA,"https://www.linio.cl/p/diario-de-nikki-11-mejores-enemigas-para-siempre-jto34e"
"276","El Señor De Los Anillos II Las Dos...",NA,NA,13990,0,0,NA,NA,"https://www.linio.cl/p/el-sen-or-de-los-anillos-ii-las-dos-jpt2fc"
"277","Un Segundo de Coraje...",NA,NA,9990,0,0,NA,NA,"https://www.linio.cl/p/un-segundo-de-coraje-js4nol"
"278","Hueona Tu Podi Editorial Planeta...",NA,NA,9990,0,0,NA,NA,"https://www.linio.cl/p/hueona-tu-podi-editorial-planeta-ju7kfm"
"279","Historia De Nuestro Vivir Cotidiano...",NA,NA,13990,0,0,NA,NA,"https://www.linio.cl/p/historia-de-nuestro-vivir-cotidiano-lgbkxq"
"280","La Revolucion Del Bordado...",NA,"Planeta",13990,0,0,128,NA,"https://www.linio.cl/p/la-revolucion-del-bordado-lgfw11"
"281","Astrofisica Para Jovenes Apurados...",NA,"Planeta Junior",9990,5,1,NA,NA,"https://www.linio.cl/p/astrofisica-para-jovenes-apurados-n563qd"
"282","Soy Una Niña Rebelde Un Diario Para Ini...",NA,"Espasa",13990,5,2,NA,NA,"https://www.linio.cl/p/soy-una-nin-a-rebelde-un-diario-para-iniciar-revol-oojezz"
"283","La Cadena Editorial Planeta Suspenso...",NA,NA,11990,5,1,NA,NA,"https://www.linio.cl/p/la-cadena-editorial-planeta-suspenso-op39i7"
"284","Yo Pol Rubio Sapare Aude...",NA,NA,12990,0,0,NA,NA,"https://www.linio.cl/p/yo-pol-rubio-sapare-aude-s1a3pa"
"285","El Señor De Los Anillos III El Reto...",NA,NA,15990,0,0,NA,NA,"https://www.linio.cl/p/el-sen-or-de-los-anillos-iii-el-reto-tlua6g"
"286","Gravity Falls Un Verano de Misterios...",NA,NA,8990,0,0,NA,NA,"https://www.linio.cl/p/gravity-falls-un-verano-de-misterios-x1og1m"
"287","El diario de la princesa - Carrie Fisher...","Carrie Fisher","EDICIONES B CHILE SA",9690,5,4,NA,NA,"https://www.linio.cl/p/el-diario-de-la-princesa-carrie-fisher-v9m6ji"
"288","Almas Gemelas...","Vv.Aa","Zeta",6790,0,0,256,NA,"https://www.linio.cl/p/almas-gemelas-lfkm9n"
"289","El Baile del Ahorcado...","Anna Day",NA,15590,0,0,496,NA,"https://www.linio.cl/p/el-baile-del-ahorcado-oroaal"
"290","Festival de La Blasfemia...","Dross","Editorial Planeta Chilena",10190,5,9,152,NA,"https://www.linio.cl/p/festival-de-la-blasfemia-lgprsf"
"291","Canción Nocturna...",NA,"Editorial Planeta Chilena",10190,5,4,NA,NA,"https://www.linio.cl/p/cancio-n-nocturna-n4qvx7"
"292","Yo te inventé...","Francesca Zappia","Editorial Planeta Chilena SA",16790,0,0,360,"Tapa Blanda","https://www.linio.cl/p/yo-te-invente--n0f683"
"293","Cazadores de Sombras 6 - Ciudad del Fueg...","Cassandra Clare","Planeta",13190,5,8,672,NA,"https://www.linio.cl/p/cazadores-de-sombras-6-ciudad-del-fuego-celestial-leyew8"
"294","Ofiucus Asciende...","Russell Romina","Del Nuevo Extremo",10790,0,0,368,NA,"https://www.linio.cl/p/ofiucus-asciende-orol4v"
"295","Un Trono Oscuro...","Kendare Blake","Del Nuevo Extremo",14390,0,0,424,NA,"https://www.linio.cl/p/un-trono-oscuro-vdtz3z"
"296","Nieve Como Cenizas...","Sara Raasch","Del Nuevo Extremo",10790,0,0,448,NA,"https://www.linio.cl/p/nieve-como-cenizas-x1dblr"
